CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP	RESOURCE_URI_NEW
272	B	29	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26370067p3	PH16229986c0e8045	 	https://archief.amsterdam/indexen/deeds/c19060cf-10b1-4a1c-acfa-098ca251d346?person=961f6b20-2b9a-53f7-e053-b784100aa83b
272	B	29	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26370219p1	PH16229986c0e8045	1	https://archief.amsterdam/indexen/deeds/90435c94-1d69-4c03-9e02-d5e6cde17a99?person=961f6b23-350b-53f7-e053-b784100aa83b
272	B	29	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26373526p3	PH16229986c0e8045	 	https://archief.amsterdam/indexen/deeds/7edb5de6-7f85-40e4-8a4f-cd02d06c35ce?person=961f6b1e-a9ca-53f7-e053-b784100aa83b
272	B	29	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26399112p3	PH16229986c0e8045	1	https://archief.amsterdam/indexen/deeds/2a27a6be-db43-43b3-b8f4-5aca3446bd58?person=961f6b18-ab79-53f7-e053-b784100aa83b
273	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24313218p2	PH53d26b7f2d5b28b	1	https://archief.amsterdam/indexen/deeds/f8555ca2-647c-43ea-b391-20d019628ec2?person=961f6b0b-3216-53f7-e053-b784100aa83b
273	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24496010p2	PH53d26b7f2d5b28b	1	https://archief.amsterdam/indexen/deeds/e758d78d-5f05-4184-b414-17aacbb00007?person=961f6ad0-4890-53f7-e053-b784100aa83b
273	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/8723	PH53d26b7f2d5b28b	1	http://www.vondel.humanities.uva.nl/ecartico/persons/8723
274	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24313307p2	PH363ecbae4b875b3	1	https://archief.amsterdam/indexen/deeds/8257010e-d996-4463-9021-842e7e9e068f?person=961f6b03-bc65-53f7-e053-b784100aa83b
274	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21520	PH363ecbae4b875b3	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21520
274	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26361599p3	PH363ecbae4b875b3	1	https://archief.amsterdam/indexen/deeds/39abe47f-e45a-4e5c-b3c2-f5105b7c9061?person=961f6b23-2e4f-53f7-e053-b784100aa83b
274	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26361712p3	PH363ecbae4b875b3	1	https://archief.amsterdam/indexen/deeds/c9f10638-4a8c-439b-90ff-0262672e2b4a?person=961f6b18-8e48-53f7-e053-b784100aa83b
275	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24313307p1	PH72df1f0092beed5	1	https://archief.amsterdam/indexen/deeds/8257010e-d996-4463-9021-842e7e9e068f?person=961f6b03-bc66-53f7-e053-b784100aa83b
275	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21521	PH72df1f0092beed5	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21521
275	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26361599p2	PH72df1f0092beed5	1	https://archief.amsterdam/indexen/deeds/39abe47f-e45a-4e5c-b3c2-f5105b7c9061?person=961f6b23-2e4f-53f7-e053-b784100aa83b
275	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26361712p2	PH72df1f0092beed5	1	https://archief.amsterdam/indexen/deeds/c9f10638-4a8c-439b-90ff-0262672e2b4a?person=961f6b18-8e48-53f7-e053-b784100aa83b
276	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24712466p2	PH4137e61e5a99e59	1	https://archief.amsterdam/indexen/deeds/c82607aa-0194-4dcf-98d0-d91230d49673?person=961f6afd-fe36-53f7-e053-b784100aa83b
276	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/7508	PH4137e61e5a99e59	1	http://www.vondel.humanities.uva.nl/ecartico/persons/7508
276	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26396807p1	PH4137e61e5a99e59	1	https://archief.amsterdam/indexen/deeds/21039a9a-8162-4c03-9c70-66fe0868ace9?person=961f6b20-4077-53f7-e053-b784100aa83b
277	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24371091p2	PH3702445af5150d8	1	https://archief.amsterdam/indexen/deeds/dce8e691-77e2-484f-a899-c001124b0d29?person=961f6ad7-354f-53f7-e053-b784100aa83b
277	G	4	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24679036p2	PH3702445af5150d8	1	https://archief.amsterdam/indexen/deeds/e44993d7-fc03-441a-94b9-fa5d9d956158?person=961f6afd-da15-53f7-e053-b784100aa83b
277	G	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/14991	PH3702445af5150d8	1	http://www.vondel.humanities.uva.nl/ecartico/persons/14991
277	G	4	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26370328p1	PH3702445af5150d8	1	https://archief.amsterdam/indexen/deeds/3dae3e3a-e112-4bd1-af47-5105ee393c3b?person=961f6b21-b07a-53f7-e053-b784100aa83b
278	B	6	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24429580p2	PH09b54e10457affc	2	https://archief.amsterdam/indexen/deeds/85850e53-5d43-4905-bfa9-980fc792ca9a?person=961f6acf-feec-53f7-e053-b784100aa83b
278	B	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/saaId10823428p2	PH09b54e10457affc	1	https://archief.amsterdam/indexen/deeds/6cab1f4c-5ce8-423f-9186-5da46fb01553?person=99e87e25-71b2-2bb2-e053-b784100a6a2e
278	B	6	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/	http://goldenagents.org/uva/SAA/person/IndexOpBegraafregistersVoor1811/saaId10823442p1	PH09b54e10457affc	1	NOT FOUND
278	B	6	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/9139	PH09b54e10457affc	2	http://www.vondel.humanities.uva.nl/ecartico/persons/9139
278	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26340992p1	PH09b54e10457affc	 	https://archief.amsterdam/indexen/deeds/9731b184-a00a-4e05-8243-fe0fca79a641?person=961f6b18-7e23-53f7-e053-b784100aa83b
278	B	6	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26396077p3	PH09b54e10457affc	 	https://archief.amsterdam/indexen/deeds/f8c61d2d-52f9-4019-93f5-76291e603a74?person=961f6b20-3fe6-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24399602p1	PH056288fbe4a26b0	 	https://archief.amsterdam/indexen/deeds/1f59b37c-cd86-49e8-8e2b-72e35567e9a1?person=961f6ade-ccf4-53f7-e053-b784100aa83b
279	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/15342	PH056288fbe4a26b0	1	http://www.vondel.humanities.uva.nl/ecartico/persons/15342
279	B	12	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/9435	PH056288fbe4a26b0	2	http://www.vondel.humanities.uva.nl/ecartico/persons/9435
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26333848p2	PH056288fbe4a26b0	2	https://archief.amsterdam/indexen/deeds/2662ad5c-1fb3-41eb-b84f-206e0b1a05a1?person=961f6b21-940d-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26337832p4	PH056288fbe4a26b0	 	https://archief.amsterdam/indexen/deeds/bc20d53d-3316-4b52-9696-0d37a8ab27d5?person=961f6b18-7bac-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26341847p2	PH056288fbe4a26b0	 	https://archief.amsterdam/indexen/deeds/93955514-52e0-4ca2-a652-513ff2203e57?person=961f6b20-1597-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26347616p2	PH056288fbe4a26b0	 	https://archief.amsterdam/indexen/deeds/f5fbecc3-9069-4646-a37d-e7bdb57d50fe?person=961f6b1e-959d-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26350284p2	PH056288fbe4a26b0	1	https://archief.amsterdam/indexen/deeds/4d9a509e-1035-427f-b6df-f0c24c91ad4f?person=961f6b1b-8e4f-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26363698p2	PH056288fbe4a26b0	3	https://archief.amsterdam/indexen/deeds/602cc2b8-c476-46e6-99da-01f5dc9c3756?person=961f6b21-ab4f-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26363715p4	PH056288fbe4a26b0	3	https://archief.amsterdam/indexen/deeds/5123ab1c-59cd-40bf-9b81-99c327cb0f81?person=961f6b1d-1d9b-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26366605p2	PH056288fbe4a26b0	 	https://archief.amsterdam/indexen/deeds/08bb811a-2faa-4649-b4a8-c4fb3cea3d9a?person=961f6b1d-1fdd-53f7-e053-b784100aa83b
279	B	12	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26378389p2	PH056288fbe4a26b0	1	https://archief.amsterdam/indexen/deeds/3d8bf107-fa78-406c-b72d-ccbe0c19a3e1?person=961f6b23-3b6e-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24545613p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/63686019-ce6d-4b5a-be32-42e69048ac7f?person=961f6ae6-e590-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24565272p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/b0dd4be4-a92e-4e8b-aa06-d52cf1c9088a?person=961f6adf-844c-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24593239p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/a91f6be9-9d47-4c19-9341-1004c3e14971?person=961f6b13-e036-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24609646p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/4dd91435-ba65-4d46-82cf-e47edec61b3a?person=961f6afd-8f07-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24687395p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/5a69b903-b483-42ed-b258-e4ff69072a73?person=961f6af6-6b81-53f7-e053-b784100aa83b
280	G	7	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24726630p2	PH0443cea5fe6c34f	1	https://archief.amsterdam/indexen/deeds/58b7031c-20c1-49db-a0b2-4e2b2d9cebac?person=961f6ad1-4342-53f7-e053-b784100aa83b
280	G	7	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/16465	PH0443cea5fe6c34f	1	http://www.vondel.humanities.uva.nl/ecartico/persons/16465
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24697409p2	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/52f68914-a20c-4a20-a41e-a147c158aa16?person=961f6b14-514f-53f7-e053-b784100aa83b
281	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/15290	PH15828e151600875	 	http://www.vondel.humanities.uva.nl/ecartico/persons/15290
281	B	17	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/16879	PH15828e151600875	 	http://www.vondel.humanities.uva.nl/ecartico/persons/16879
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26342422p3	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/56998d74-5566-491b-b7d0-ffe140e6983b?person=961f6b18-7f41-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358090p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/3dd30920-80d5-4379-976b-98c93329fe2a?person=961f6b15-81f0-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358132p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/2b570977-298d-478f-a71d-a6fcdbd010f0?person=961f6b18-8b7b-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358161p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/23513bee-de56-4d06-b8d4-b706129473db?person=961f6b17-0691-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358190p1	PH15828e151600875	1	https://archief.amsterdam/indexen/deeds/2f247eac-ed6f-4b99-9611-addf4169c530?person=961f6b15-8204-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358201p1	PH15828e151600875		https://archief.amsterdam/indexen/deeds/829b4244-e9ce-4893-b970-283fff1477ab?person=961f6b17-0699-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358223p1	PH15828e151600875	1	https://archief.amsterdam/indexen/deeds/2a4e9588-af9e-4a88-969b-617bf6d41829?person=961f6b1a-0fd5-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358285p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/c2ee0954-a4b3-4e49-885f-4728abae48dd?person=961f6b1d-195c-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358300p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/ca718663-ba06-428d-9842-9ed30855c3da?person=961f6b15-821a-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358312p1	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/7214dc57-5000-4b8a-bce7-c5955c422336?person=961f6b18-8b9f-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26366781p3	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/972eeb9c-abc7-4375-8f70-c64d93980042?person=961f6b17-0d4c-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26387291p3	PH15828e151600875	 	https://archief.amsterdam/indexen/deeds/0b479cdd-4e41-4395-a6b1-145629b055a4?person=961f6b17-1d4f-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26401062p3	PH15828e151600875		https://archief.amsterdam/indexen/deeds/58e440ed-5193-4b72-ad8f-7257ae888475?person=961f6b18-acff-53f7-e053-b784100aa83b
281	B	17	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26404021p1	PH15828e151600875		https://archief.amsterdam/indexen/deeds/d7c11db7-c8f4-4257-a109-a91cfb123371?person=961f6b17-2a62-53f7-e053-b784100aa83b
282	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24588064p2	PH0a62a00e8ed91fe	1	https://archief.amsterdam/indexen/deeds/c0fdb5a4-082f-4810-909d-e659867efe2e?person=961f6aee-889e-53f7-e053-b784100aa83b
282	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/15377	PH0a62a00e8ed91fe	1	http://www.vondel.humanities.uva.nl/ecartico/persons/15377
282	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26386801p1	PH0a62a00e8ed91fe	1	https://archief.amsterdam/indexen/deeds/b6e65fdd-0b70-4627-949a-5467599e2c05?person=961f6b17-1ced-53f7-e053-b784100aa83b
283	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24409583p1	PH8d25a2a77c5983c	1	https://archief.amsterdam/indexen/deeds/a4ead849-7307-45d1-bfa8-3985671cdf79?person=961f6ae6-4f2b-53f7-e053-b784100aa83b
283	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/17217	PH8d25a2a77c5983c	1	http://www.vondel.humanities.uva.nl/ecartico/persons/17217
283	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26392108p3	PH8d25a2a77c5983c	1	https://archief.amsterdam/indexen/deeds/5cc1d053-9239-4678-ab87-48d0a791522b?person=961f6b21-c178-53f7-e053-b784100aa83b
284	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24688597p1	PH41826a586b054d3	1	https://archief.amsterdam/indexen/deeds/3a05eb30-ff5d-4ed8-86e5-7ac12c97cec7?person=961f6b05-5a32-53f7-e053-b784100aa83b
284	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/27969	PH41826a586b054d3	1	http://www.vondel.humanities.uva.nl/ecartico/persons/27969
284	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26346325p4	PH41826a586b054d3	1	https://archief.amsterdam/indexen/deeds/d2f836fe-032e-48cb-ae42-18d6661a1a29?person=961f6b1d-1012-53f7-e053-b784100aa83b
285	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24439628p1	PH0454fe890d1ce0c	1	https://archief.amsterdam/indexen/deeds/61e036fe-90bf-49db-b8c5-7fec4c8d9b10?person=961f6b0b-bf69-53f7-e053-b784100aa83b
285	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24740858p1	PH0454fe890d1ce0c	1	https://archief.amsterdam/indexen/deeds/7a0fca73-381c-4416-8f33-4ab6f5b1e400?person=961f6b0d-08cf-53f7-e053-b784100aa83b
285	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/9498	PH0454fe890d1ce0c	1	http://www.vondel.humanities.uva.nl/ecartico/persons/9498
286	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24315970p2	PH2ba06804f4f71e4	1	https://archief.amsterdam/indexen/deeds/faaaec5b-7223-49a1-b658-4fa504ba88c6?person=961f6acf-7fa8-53f7-e053-b784100aa83b
286	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/27643	PH2ba06804f4f71e4	1	http://www.vondel.humanities.uva.nl/ecartico/persons/27643
286	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26337037p1	PH2ba06804f4f71e4	1	https://archief.amsterdam/indexen/deeds/42706804-3c2e-4064-978a-3d018a65e184?person=961f6b20-11d4-53f7-e053-b784100aa83b
287	G	3	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24485816p2	PH22adfdb85074fa2	1	https://archief.amsterdam/indexen/deeds/bb99b3fd-bf26-4c99-a520-ac61047af09f?person=961f6afd-06b8-53f7-e053-b784100aa83b
287	G	3	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/15313	PH22adfdb85074fa2	1	http://www.vondel.humanities.uva.nl/ecartico/persons/15313
287	G	3	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26327380p1	PH22adfdb85074fa2	1	https://archief.amsterdam/indexen/deeds/a0c76dc9-1ab0-4f4c-9bcc-ea99210e3ec0?person=961f6b15-69fe-53f7-e053-b784100aa83b
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24695259p2	PH0c8c5635a802452	1	https://archief.amsterdam/indexen/deeds/084fce89-81d6-47ea-bfa8-20b70a616597?person=961f6b14-4efc-53f7-e053-b784100aa83b
288	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/15353	PH0c8c5635a802452	 	http://www.vondel.humanities.uva.nl/ecartico/persons/15353
288	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21033	PH0c8c5635a802452	 	http://www.vondel.humanities.uva.nl/ecartico/persons/21033
288	B	9	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/8293	PH0c8c5635a802452	 	http://www.vondel.humanities.uva.nl/ecartico/persons/8293
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26343949p3	PH0c8c5635a802452	1	https://archief.amsterdam/indexen/deeds/a2673093-e6f2-4cc9-ab0c-70a19e0d1677?person=961f6b23-208d-53f7-e053-b784100aa83b
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26345855p3	PH0c8c5635a802452	 	https://archief.amsterdam/indexen/deeds/d190baa9-b560-4187-9664-a6d77423530f?person=961f6b1d-0fb5-53f7-e053-b784100aa83b
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26356074p3	PH0c8c5635a802452	 	https://archief.amsterdam/indexen/deeds/d4a8d548-a5b3-441b-b827-df84ba55a9ad?person=961f6b1b-92d5-53f7-e053-b784100aa83b
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26362752p3	PH0c8c5635a802452	 	https://archief.amsterdam/indexen/deeds/5e666eb6-fa37-46f3-969c-2f26e8494a81?person=961f6b18-8f18-53f7-e053-b784100aa83b
288	B	9	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26400382p1	PH0c8c5635a802452	 	https://archief.amsterdam/indexen/deeds/3dca7fcc-06c6-4e9c-a8a5-3135973de474?person=961f6b18-ac77-53f7-e053-b784100aa83b
